Warning,QLD Severe Thunderstorm Warning: Large Hail Heavy Rain Damaging Winds, 
Layer,NBNFAS 
4CLN
4GLS
4GLE
4GUN
4HWR
4MBO
4RAB
4RVH
4TBA
4TQA


Warning,NT Severe Thunderstorm Warning: Damaging Winds, 
Layer,NBNFAS 
8ADR
8ARM
8BCS
8BRM
8BUB
8CLA
8CSU
8DAR
8DOD
8DRW
8FIN
8HDS
8JAB
8KTH
8MRK
8NOO
8NTC
8PAL
8PNC
8RIC
8SRD
8STE
8TIP
8WAN
8WIN

Layer,NBNWAS 
8DRW-51-01
8DRW-51-03
8DRW-51-06
8DRW-51-08
8DRW-51-09
8DRW-51-10
8DRW-51-11
8DRW-51-12
8DRW-51-16
8DRW-51-17
8DRW-51-18
8DRW-51-19
8DRW-54-13


Warning,QLD Severe Thunderstorm Warning: Large Hail Damaging Winds, 
Layer,NBNFAS 
4AGW
4AVO
4BBB
4BBE
4BGD
4BOY
4BUM
4CHR
4CLP
4HWR
4MVL
4NGO
4WON
4WOT
4WTA


Warning,QLD Thunderstorm Alert, 
Layer,NBNFAS 
4BOY


Warning,NSW Severe Weather Warning: Damaging Winds & Heavy Rain, 
Layer,NBNFAS 
2ABN
2APN
2APP
2BEG
2BKA
2BKI
2BMG
2BND
2BOM
2BRD
2BRO
2BRY
2BTM
2BWG
2BWL
2CAL
2CBG
2COM
2COR
2CUR
2DAP
2DGT
2DPK
2EDN
2GER
2GRE
2IGL
2JNB
2KIA
2MER
2MSP
2MSV
2MTT
2MYA
2NMB
2NRM
2NWR
2OAK
2PCT
2PKE
2RBT
2SAN
2SHH
2SHO
2SUX
2TAH
2TUH
2ULL
2WBL
2WDM
2WLG
2WLS
2WLU
2WRW
2YRB

Layer,NBNWAS 
3CRY-51-03


Warning,NSW Severe Thunderstorm Warning: Large Hail Heavy Rain Damaging Winds, 
Layer,NBNWAS 
4GOO-51-02
4GOO-54-01
2GNI-51-05
2HAR-51-01
2HAR-51-02
2HAR-51-03
2HAR-51-04
2HAR-51-06
2HAR-51-07
2HAR-51-08
2HAR-51-09
2HAR-51-11
2HAR-54-10
2TEE-51-06
2WAU-51-03
2WAU-51-05
2CAN-51-01
2CAN-51-02
2CAN-51-04
2CAN-51-05
2CWR-51-01
2CWR-51-02
2CWR-51-06
2CWR-51-10
2FRB-51-01
2PKS-51-01
2PKS-51-03
2PKS-51-04
2PKS-51-05
2WWY-51-03

Layer,NBNFAS 
4TEX
2ABF
2CBO
2GNI
2HAR
2KNL
2OBA
2TEE
2BOW
2CAN
2CON
2CWR
2FRB
2KBH
2KCT
2MRV
2PKS
2YAS
2YBD


Warning,SA Severe Weather Warning: Damaging Winds, 
Layer,NBNFAS 
5BKV
5BLY
5BUR
5CLB
5CLR
5DTN
5EUD
5FRL
5GAW
5HLT
5JAM
5KAP
5LYD
5MAG
5MSL
5NUR
5PBR
5PIR
5PPF
5PTG
5QUR
5RVT
5SEO
5SNO
5SWR
5TRW
5TWO
5WKR
5ADA
5ADB
5ADE
5ALD
5BCM
5BDW
5BLS
5BPT
5BRI
5BSF
5BSM
5CMD
5CPK
5CRY
5DEL
5EDW
5EZB
5FLN
5GLL
5GLW
5GNG
5GPC
5GUG
5HNL
5HPS
5KES
5KGS
5KNG
5LEN
5LSD
5MCF
5MGE
5MGI
5MIC
5MNN
5MOD
5MTB
5MTC
5MYB
5NRW
5ONK
5OSB
5PAD
5POE
5POP
5PRD
5PRO
5PTE
5REL
5ROB
5SAL
5SBY
5SFD
5SMF
5STI
5TIN
5TIS
5TMB
5WEL
5WES
5YKL
5YUM

Layer,NBNWAS 
5BPT-51-02
5BPT-54-01
5MGI-51-02
5MGI-51-04
5MGI-51-05
5MGI-54-01
5MGI-54-03
5MIC-51-02
5MNN-51-01
5MTG-51-11
5MYB-51-01
5MYB-51-03
5MYB-51-04
5MYB-51-05
5MYB-51-06
5MYB-54-01
5TMB-51-02
5YKL-51-02
5YKL-51-03
5YKL-51-05
5YKL-51-06
5YKL-51-07
5YKL-51-09
5YKL-51-11
5YKL-54-04


Warning,NSW Severe Thunderstorm Warning: Large Hail Damaging Winds, 
Layer,NBNFAS 
2ARM
2BIN
2BUL
2CPK
2DGM
2DLG
2FOE
2GLO
2GYR
2HAW
2IVL
2KNO
2KOO
2KRA
2KRH
2NAB
2NLB
2PLW
2SLK
2SQI
2TGH
2TGN
2URL
2WAR
2WIG
2WLH
2WRD
2ADL
2ARJ
2BGW
2BMM
2BRW
2CLM
2CTM
2GDA
2GFE
2HRD
2JUE
2KRG
2MTG
2TEM
2TRK
2TUM
2WAG
2WGA
2WWY
2YON
2BBL
